Lorenz X,Lorenz Y,Lorenz Z,Rossler X,Rossler Y,Rossler Z,Duffing,Logistic
,,,-3.58,-2.79,0.048,0.362,0.143936607
,,,-3.55,-2.83,0.0481,0.372,0.492875439
,,,-3.53,-2.88,0.0482,0.382,0.999796963
,,,-3.5,-2.92,0.0483,0.392,0.000811985
,,,-3.47,-2.97,0.0485,0.402,0.003245302
,,,-3.44,-3.01,0.0486,0.412,0.012939081
,,,-3.41,-3.06,0.0488,0.421,0.051086646
,,,-3.38,-3.1,0.0489,0.43,0.193907204
,,,-3.35,-3.15,0.0491,0.439,0.6252288
,,,-3.32,-3.19,0.0492,0.448,0.937270991
,,,-3.29,-3.24,0.0494,0.456,0.235176323
,,,-3.25,-3.28,0.0495,0.465,0.719473679
,,,-3.22,-3.33,0.0497,0.473,0.807325216
,,,-3.19,-3.37,0.0498,0.481,0.622
,,,-3.15,-3.41,0.05,0.488,0.940263902
,,,-3.12,-3.46,0.0502,0.496,0.224670785
,,,-3.09,-3.5,0.0504,0.503,0.696775293
,,,-3.05,-3.55,0.0505,0.51,0.845117936
,,,-3.02,-3.59,0.0507,0.517,0.523574442
,,,-2.98,-3.63,0.0509,0.524,0.997776983
,,,-2.94,-3.67,0.0511,0.53,0.008872302
,,,-2.91,-3.72,0.0513,0.537,0.035174335
,,,-2.87,-3.76,0.0515,0.543,0.135748406
,,,-2.83,-3.8,0.0517,0.548,0.469283105
,,,-2.8,-3.84,0.0519,0.554,0.99622589
,,,-2.76,-3.88,0.0521,0.559,0.015039466
,,,-2.72,-3.93,0.0524,0.565,0.059253123
,,,-2.68,-3.97,0.0526,0.57,0.222968763
,,,-2.64,-4.01,0.0528,0.574,0.693014774
,,,-2.6,-4.05,0.053,0.579,0.850981188
,,,-2.56,-4.09,0.0533,0.583,0.507248822
,,,-2.52,-4.13,0.0535,0.587,0.999789818
,,,-2.48,-4.17,0.0538,0.591,0.00084055
,,,-2.44,-4.21,0.054,0.595,0.003359374
,,,-2.4,-4.25,0.0543,0.598,0.013392353
,,,-2.36,-4.29,0.0545,0.601,0.052851993
,,,-2.31,-4.33,0.0548,0.604,0.200234641
,,,-2.27,-4.37,0.0551,0.607,0.640562918
,,,-2.23,-4.4,0.0553,0.61,0.920968265
,,,-2.18,-4.44,0.0556,0.612,0.291142881
,,,-2.14,-4.48,0.0559,0.614,0.825514815
,,,-2.09,-4.52,0.0562,0.616,0.576160422
,,,-2.05,-4.55,0.0565,0.618,0.976798361
,,,-2,-4.59,0.0568,0.62,0.090653293
,,,-1.96,-4.63,0.0571,0.621,0.329741094
,,,-1.91,-4.66,0.0574,0.622,0.88404762
,,,-1.87,-4.7,0.0577,0.623,0.410029703
,,,-1.82,-4.73,0.0581,0.624,0.967621382
,,,-1.77,-4.77,0.0584,0.624,0.125320971
,,,-1.73,-4.8,0.0587,0.625,0.438462501
,,,-1.68,-4.84,0.0591,0.625,0.984852545
,,,-1.63,-4.87,0.0594,0.625,0.059672039
,,,-1.58,-4.91,0.0598,0.625,0.224445148
,,,-1.53,-4.94,0.0602,0.625,0.696278094
,,,-1.48,-4.97,0.0605,0.624,0.84589964
,,,-1.44,-5,0.0609,0.624,0.521413757
,,,-1.39,-5.04,0.0613,0.623,0.998165804
,,,-1.34,-5.07,0.0617,0.622,0.007323327
,,,-1.29,-5.1,0.0621,0.621,0.029078782
,,,-1.23,-5.13,0.0625,0.62,0.112932825
,,,-1.18,-5.16,0.0629,0.618,0.400716009
,,,-1.13,-5.19,0.0634,0.617,0.960570756
,,,-1.08,-5.22,0.0638,0.615,0.151498313
,,,-1.03,-5.25,0.0642,0.613,0.514186297
,,,-0.978,-5.28,0.0647,0.611,0.999194996
,,,-0.925,-5.31,0.0652,0.609,0.003217424
,,,-0.873,-5.34,0.0656,0.607,0.012828291
,,,-0.82,-5.36,0.0661,0.605,0.050654902
,,,-0.767,-5.39,0.0666,0.603,0.192355932
,,,-0.713,-5.42,0.0671,0.6,0.62142051
,,,-0.66,-5.45,0.0676,0.598,0.941028239
,,,-0.606,-5.47,0.0681,0.595,0.221976368
,,,-0.552,-5.5,0.0686,0.592,0.69081144
,,,-0.497,-5.52,0.0692,0.589,0.854363977
,,,-0.443,-5.55,0.0697,0.586,0.497704686
,,,-0.388,-5.57,0.0703,0.583,0.999978926
,,,-0.333,-5.59,0.0709,0.58,0.0000843
,,,-0.277,-5.62,0.0714,0.577,0.000337146
,,,-0.222,-5.64,0.072,0.574,0.00134813
,,,-0.166,-5.66,0.0726,0.571,0.005385252
,,,-0.11,-5.68,0.0733,0.567,0.021425003
,,,-0.0538,-5.71,0.0739,0.564,0.083863889
,,,0.00266,-5.73,0.0745,0.561,0.307322949
,,,0.0593,-5.75,0.0752,0.557,0.851502216
,,,0.116,-5.77,0.0758,0.554,0.50578477
,,,0.173,-5.79,0.0765,0.551,0.999866146
,,,0.23,-5.8,0.0772,0.547,0.000535345
,,,0.288,-5.82,0.0779,0.544,0.002140235
,,,0.345,-5.84,0.0787,0.54,0.008542617
,,,0.403,-5.86,0.0794,0.537,0.033878562
,,,0.461,-5.88,0.0802,0.533,0.130923221
,,,0.519,-5.89,0.0809,0.53,0.455129324
,,,0.577,-5.91,0.0817,0.526,0.99194649
,,,0.635,-5.92,0.0825,0.523,0.031954605
,,,0.694,-5.94,0.0833,0.519,0.123734032
,,,0.752,-5.95,0.0842,0.516,0.433695686
,,,0.811,-5.96,0.085,0.513,0.982414952
,,,0.87,-5.98,0.0859,0.509,0.069103257
,,,0.929,-5.99,0.0868,0.506,0.257311987
,,,0.988,-6,0.0877,0.503,0.764410114
,,,1.05,-6.01,0.0886,0.5,0.720349167
,,,1.11,-6.02,0.0896,0.497,0.805784978
,,,1.17,-6.04,0.0905,0.494,0.625982188
,,,1.23,-6.04,0.0915,0.491,0.936513953
,,,1.29,-6.05,0.0926,0.488,0.237822275
,,,1.34,-6.06,0.0936,0.485,0.725051361
,,,1.4,-6.07,0.0946,0.483,0.797407539
,,,1.46,-6.08,0.0957,0.48,0.646195023
,,,1.52,-6.09,0.0968,0.477,0.914508061
,,,1.58,-6.09,0.098,0.475,0.31273227
,,,1.64,-6.1,0.0991,0.473,0.859723189
,,,1.7,-6.1,0.1,0.471,0.482396908
,,,1.76,-6.11,0.102,0.468,0.998760525
,,,1.82,-6.11,0.103,0.466,0.004951756
,,,1.88,-6.12,0.104,0.465,0.019708945
,,,1.94,-6.12,0.105,0.463,0.077282011
,,,2,-6.12,0.107,0.461,0.285238008
,,,2.06,-6.12,0.108,0.46,0.815509147
,,,2.12,-6.12,0.109,0.458,0.601815912
,,,2.18,-6.12,0.111,0.457,0.95853408
,,,2.24,-6.12,0.112,0.456,0.158985989
,,,2.31,-6.12,0.114,0.455,0.534837776
,,,2.37,-6.12,0.115,0.454,0.995145317
,,,2.43,-6.12,0.117,0.454,0.019324459
,,,2.49,-6.12,0.118,0.453,0.075804095
,,,2.55,-6.11,0.12,0.453,0.280231338
,,,2.61,-6.11,0.122,0.453,0.806806941
,,,2.66,-6.11,0.123,0.453,0.623478004
,,,2.72,-6.1,0.125,0.453,0.93901273
,,,2.78,-6.1,0.127,0.453,0.229071292
,,,2.84,-6.09,0.129,0.454,0.706390542
,,,2.9,-6.08,0.131,0.455,0.829611777
,,,2.96,-6.07,0.133,0.455,0.565424305
,,,3.02,-6.07,0.135,0.456,0.982878641
,,,3.08,-6.06,0.137,0.458,0.067312872
,,,3.14,-6.05,0.139,0.459,0.251127396
,,,3.2,-6.04,0.141,0.461,0.752249708
,,,3.26,-6.03,0.143,0.462,0.745480339
,,,3.32,-6.02,0.145,0.464,0.758957613
,,,3.38,-6,0.148,0.466,0.73176382
,,,3.43,-5.99,0.15,0.469,0.785142128
,,,3.49,-5.98,0.152,0.471,0.674775868
,,,3.55,-5.97,0.155,0.474,0.877813583
,,,3.61,-5.95,0.158,0.477,0.429027585
,,,3.67,-5.94,0.16,0.48,0.979851665
,,,3.72,-5.92,0.163,0.483,0.078969517
,,,3.78,-5.9,0.166,0.486,0.290933328
,,,3.84,-5.89,0.168,0.49,0.825164507
,,,3.9,-5.87,0.171,0.494,0.577072173
,,,3.95,-5.85,0.174,0.498,0.976239521
,,,4.01,-5.83,0.178,0.502,0.092783676
,,,4.07,-5.81,0.181,0.506,0.336699462
,,,4.12,-5.79,0.184,0.511,0.893331737
,,,4.18,-5.77,0.187,0.516,0.381160578
,,,4.23,-5.75,0.191,0.521,0.943508767
,,,4.29,-5.73,0.194,0.526,0.213199893
,,,4.35,-5.71,0.198,0.531,0.670982795
,,,4.4,-5.68,0.202,0.537,0.883059535
,,,4.45,-5.66,0.206,0.542,0.41306157
,,,4.51,-5.64,0.209,0.548,0.969766837
,,,4.56,-5.61,0.214,0.554,0.117276475
,,,4.62,-5.58,0.218,0.561,0.414090812
,,,4.67,-5.56,0.222,0.567,0.970478446
,,,4.72,-5.53,0.227,0.574,0.114600128
,,,4.78,-5.5,0.231,0.58,0.405867754
,,,4.83,-5.48,0.236,0.587,0.964556481
,,,4.88,-5.45,0.241,0.594,0.136749104
,,,4.93,-5.42,0.246,0.602,0.472195146
,,,4.99,-5.39,0.251,0.609,0.99690756
,,,5.04,-5.36,0.256,0.617,0.012331505
,,,5.09,-5.32,0.262,0.624,0.048717758
,,,5.14,-5.29,0.267,0.632,0.185377351
,,,5.19,-5.26,0.273,0.64,0.604050354
,,,5.24,-5.23,0.279,0.648,0.956694095
,,,5.29,-5.19,0.285,0.657,0.165722014
,,,5.34,-5.16,0.291,0.665,0.553032912
,,,5.38,-5.12,0.298,0.674,0.988750041
,,,5.43,-5.09,0.305,0.682,0.04449359
,,,5.48,-5.05,0.312,0.691,0.170055644
,,,5.53,-5.01,0.319,0.7,0.564546887
,,,5.57,-4.98,0.326,0.709,0.983334798
,,,5.62,-4.94,0.334,0.718,0.065549893
,,,5.67,-4.9,0.342,0.728,0.245012419
,,,5.71,-4.86,0.35,0.737,0.739925334
,,,5.76,-4.82,0.358,0.746,0.769743336
,,,5.8,-4.78,0.367,0.756,0.708954131
,,,5.84,-4.74,0.376,0.766,0.825352685
,,,5.89,-4.7,0.385,0.775,0.576582523
,,,5.93,-4.66,0.394,0.785,0.976540469
,,,5.97,-4.61,0.404,0.795,0.091636726
,,,6.01,-4.57,0.414,0.804,0.332957746
,,,6.06,-4.53,0.425,0.814,0.888387542
,,,6.1,-4.48,0.435,0.824,0.396620469
,,,6.14,-4.44,0.447,0.834,0.957250691
,,,6.18,-4.39,0.458,0.844,0.163687224
,,,6.22,-4.34,0.47,0.854,0.547574866
,,,6.25,-4.3,0.482,0.864,0.990946529
,,,6.29,-4.25,0.495,0.874,0.035886024
,,,6.33,-4.2,0.508,0.884,0.138392869
,,,6.37,-4.15,0.521,0.894,0.476961133
,,,6.4,-4.1,0.535,0.904,0.997876842
,,,6.44,-4.05,0.55,0.913,0.008474599
,,,6.47,-4,0.565,0.923,0.033611122
,,,6.51,-3.95,0.58,0.933,0.129925658
,,,6.54,-3.9,0.596,0.943,0.452179926
,,,6.57,-3.85,0.612,0.952,0.990852962
,,,6.6,-3.8,0.629,0.962,0.036253478
,,,6.64,-3.75,0.647,0.971,0.139756654
,,,6.67,-3.69,0.665,0.98,0.480898925
,,,6.7,-3.64,0.684,0.99,0.998540596
,,,6.72,-3.59,0.703,0.999,0.005829097
,,,6.75,-3.53,0.723,1.01,0.023180476
,,,6.78,-3.48,0.744,1.02,0.090572566
,,,6.81,-3.42,0.765,1.03,0.329476706
,,,6.83,-3.36,0.787,1.03,0.883687224
,,,6.86,-3.31,0.81,1.04,0.411136456
,,,6.88,-3.25,0.833,1.05,0.968413082
,,,6.91,-3.19,0.857,1.06,0.122356738
,,,6.93,-3.14,0.882,1.07,0.429542265
,,,6.95,-3.08,0.908,1.07,0.980142831
,,,6.97,-3.02,0.935,1.08,0.077851449
,,,6.99,-2.96,0.963,1.09,0.287162404
,,,7.01,-2.9,0.991,1.09,0.818800631
,,,7.03,-2.84,1.02,1.1,0.593464631
,,,7.05,-2.78,1.05,1.11,0.965057451
,,,7.07,-2.72,1.08,1.11,0.134886268
,,,7.08,-2.66,1.11,1.12,0.466767851
,,,7.1,-2.6,1.15,1.12,0.995582497
,,,7.11,-2.54,1.18,1.13,0.017591954
,,,7.13,-2.47,1.22,1.13,0.069129909
,,,7.14,-2.41,1.25,1.14,0.257403857
,,,7.15,-2.35,1.29,1.14,0.764588446
,,,7.16,-2.28,1.33,1.15,0.719971817
,,,7.17,-2.22,1.37,1.15,0.806449598
,,,7.18,-2.16,1.41,1.15,0.624354575
,,,7.18,-2.09,1.45,1.16,0.938143759
,,,7.19,-2.03,1.5,1.16,0.232120186
,,,7.19,-1.96,1.54,1.16,0.712961621
,,,7.2,-1.9,1.59,1.16,0.818589392
,,,7.2,-1.83,1.64,1.17,0.594003198
,,,7.2,-1.77,1.68,1.17,0.964653595
,,,7.2,-1.7,1.73,1.17,0.136388146
,,,7.2,-1.64,1.79,1.17,0.471145679
,,,7.2,-1.57,1.84,1.17,0.996669713
,,,7.19,-1.5,1.89,1.17,0.013276786
,,,7.19,-1.44,1.95,1.17,0.052402053
,,,7.18,-1.37,2.01,1.17,0.198624313
,,,7.18,-1.3,2.07,1.17,0.63669078
,,,7.17,-1.24,2.13,1.16,0.925262522
,,,7.16,-1.17,2.19,1.16,0.276607149
,,,7.15,-1.1,2.25,1.16,0.800382536
,,,7.14,-1.03,2.31,1.15,0.639081329
,,,7.12,-0.966,2.38,1.15,0.922625536
,,,7.11,-0.898,2.45,1.15,0.285550625
,,,7.09,-0.83,2.52,1.14,0.816045862
,,,7.07,-0.762,2.59,1.14,0.600460053
,,,7.06,-0.694,2.66,1.13,0.959631111
,,,7.04,-0.626,2.73,1.13,0.154956969
,,,7.01,-0.558,2.8,1.12,0.523781226
,,,6.99,-0.49,2.88,1.12,0.997737813
,,,6.97,-0.422,2.95,1.11,0.009028277
,,,6.94,-0.354,3.03,1.1,0.035787071
,,,6.91,-0.286,3.11,1.09,0.138025425
,,,6.88,-0.218,3.19,1.09,0.475897627
,,,6.85,-0.15,3.27,1.08,0.997676302
,,,6.82,-0.0816,3.35,1.07,0.009273192
,,,6.79,-0.0138,3.43,1.06,0.036748799
,,,6.75,0.054,3.52,1.05,0.1415933
,,,6.72,0.122,3.6,1.04,0.48617855
,,,6.68,0.189,3.68,1.03,0.99923587
,,,6.64,0.257,3.77,1.02,0.003054184
,,,6.6,0.324,3.85,1.01,0.012179424
,,,6.56,0.391,3.94,0.999,0.048124341
,,,6.51,0.458,4.02,0.987,0.183233555
,,,6.47,0.524,4.11,0.975,0.598636077
,,,6.42,0.591,4.19,0.963,0.961083697
,,,6.37,0.657,4.28,0.95,0.149607296
,,,6.32,0.723,4.36,0.938,0.508899813
,,,6.27,0.789,4.44,0.925,0.999683173
,,,6.22,0.854,4.53,0.911,0.001266905
,,,6.16,0.919,4.61,0.897,0.0050612
,,,6.1,0.984,4.69,0.883,0.020142339
,,,6.05,1.05,4.76,0.869,0.078946501
,,,5.99,1.11,4.84,0.854,0.290855803
,,,5.93,1.18,4.92,0.839,0.825034819
,,,5.87,1.24,4.99,0.824,0.577409466
,,,5.8,1.3,5.06,0.809,0.976031098
,,,5.74,1.36,5.13,0.793,0.093577574
,,,5.67,1.43,5.2,0.777,0.339283247
,,,5.61,1.49,5.26,0.761,0.896680501
,,,5.54,1.55,5.32,0.745,0.370578319
,,,5.47,1.61,5.38,0.728,0.933000114
,,,5.4,1.67,5.43,0.711,0.250043604
,,,5.33,1.73,5.48,0.694,0.7500872
,,,5.25,1.79,5.53,0.677,0.749825569
,,,5.18,1.85,5.58,0.659,0.75034874
,,,5.11,1.91,5.62,0.642,0.749302034
,,,5.03,1.96,5.65,0.624,0.751393984
,,,4.95,2.02,5.68,0.605,0.747204259
,,,4.88,2.08,5.71,0.587,0.755560217
,,,4.8,2.13,5.73,0.569,0.738755903
,,,4.72,2.19,5.75,0.55,0.771982475
,,,4.64,2.24,5.77,0.531,0.704102132
,,,4.56,2.3,5.78,0.512,0.833369278
,,,4.48,2.35,5.78,0.493,0.555459698
,,,4.4,2.4,5.78,0.474,0.987696888
,,,4.31,2.46,5.78,0.454,0.048606983
,,,4.23,2.51,5.77,0.434,0.184977375
,,,4.15,2.56,5.76,0.415,0.603042983
,,,4.07,2.61,5.74,0.395,0.957528575
,,,3.98,2.66,5.71,0.375,0.162670414
,,,3.9,2.71,5.69,0.354,0.544835001
,,,3.81,2.76,5.65,0.334,0.991959291
,,,3.73,2.8,5.62,0.314,0.031904225
,,,3.65,2.85,5.57,0.293,0.12354538
,,,3.56,2.9,5.53,0.272,0.433127678
,,,3.48,2.94,5.48,0.251,0.98211237
,,,3.39,2.99,5.42,0.231,0.070270651
,,,3.31,3.03,5.37,0.21,0.261330745
,,,3.22,3.08,5.3,0.188,0.772147947
,,,3.14,3.12,5.24,0.167,0.70374198
,,,3.06,3.16,5.17,0.146,0.833956822
,,,2.97,3.2,5.1,0.124,0.553891365
,,,2.89,3.24,5.02,0.103,0.988382883
,,,2.81,3.29,4.94,0.0811,0.045928638
,,,2.73,3.32,4.86,0.0594,0.175276791
,,,2.65,3.36,4.78,0.0376,0.578219351
,,,2.56,3.4,4.69,0.0157,0.975526933
,,,2.48,3.44,4.61,-0.00625,0.095496546
,,,2.4,3.48,4.52,-0.0283,0.345507822
,,,2.32,3.51,4.43,-0.0504,0.904528668
,,,2.24,3.55,4.33,-0.0725,0.345426227
,,,2.17,3.58,4.24,-0.0948,0.904427794
,,,2.09,3.62,4.14,-0.117,0.345752637
,,,2.01,3.65,4.05,-0.139,0.904831004
,,,1.93,3.68,3.95,-0.162,0.344447434
,,,1.86,3.72,3.85,-0.184,0.903213597
,,,1.78,3.75,3.75,-0.207,0.349675181
,,,1.71,3.78,3.66,-0.229,0.909609796
,,,1.63,3.81,3.56,-0.252,0.328879261
,,,1.56,3.84,3.46,-0.274,0.882870771
,,,1.49,3.87,3.36,-0.297,0.41363989
,,,1.42,3.9,3.27,-0.32,0.970167726
,,,1.34,3.92,3.17,-0.342,0.115769239
,,,1.27,3.95,3.07,-0.365,0.40946689
,,,1.2,3.98,2.98,-0.387,0.967215024
,,,1.14,4,2.89,-0.41,0.126840486
,,,1.07,4.03,2.79,-0.433,0.443007908
,,,0.999,4.05,2.7,-0.455,0.987007606
,,,0.932,4.08,2.61,-0.478,0.051294368
,,,0.865,4.1,2.52,-0.501,0.194653023
,,,0.799,4.13,2.44,-0.523,0.627052895
,,,0.734,4.15,2.35,-0.546,0.935430247
,,,0.669,4.17,2.27,-0.568,0.241601999
,,,0.605,4.19,2.19,-0.59,0.732921893
,,,0.541,4.21,2.1,-0.613,0.782989567
,,,0.479,4.23,2.03,-0.635,0.679667621
,,,0.416,4.25,1.95,-0.657,0.870878184
,,,0.355,4.27,1.88,-0.679,0.449797489
,,,0.293,4.29,1.8,-0.701,0.989918832
,,,0.233,4.31,1.73,-0.723,0.039918154
,,,0.173,4.33,1.66,-0.745,0.153298779
,,,0.113,4.34,1.6,-0.766,0.519193052
,,,0.0537,4.36,1.53,-0.788,0.998526507
,,,-0.00492,4.38,1.47,-0.809,0.005885287
,,,-0.0631,4.39,1.41,-0.83,0.023402603
,,,-0.121,4.41,1.35,-0.851,0.091419685
,,,-0.178,4.42,1.29,-0.872,0.332248504
,,,-0.235,4.43,1.23,-0.892,0.887437742
,,,-0.292,4.45,1.18,-0.913,0.399567985
,,,-0.348,4.46,1.13,-0.933,0.959653641
,,,-0.403,4.47,1.08,-0.953,0.154874119
,,,-0.459,4.48,1.03,-0.972,0.523552506
,,,-0.514,4.5,0.985,-0.992,0.997781118
,,,-0.568,4.51,0.941,-1.01,0.008855835
,,,-0.623,4.52,0.898,-1.03,0.035109637
,,,-0.677,4.53,0.857,-1.05,0.135507801
,,,-0.73,4.54,0.817,-1.07,0.468581748
,,,-0.784,4.54,0.779,-1.08,0.996051574
,,,-0.837,4.55,0.743,-1.1,0.015731344
,,,-0.89,4.56,0.708,-1.12,0.061935476
,,,-0.942,4.57,0.674,-1.13,0.232397893
,,,-0.994,4.57,0.642,-1.15,0.713556448
,,,-1.05,4.58,0.612,-1.17,0.817574574
,,,-1.1,4.59,0.583,-1.18,0.597
,,,-1.15,4.59,0.555,-1.2,0.962684918
,,,-1.2,4.6,0.528,-1.21,0.143690668
,,,-1.25,4.6,0.502,-1.23,0.492174639
,,,-1.3,4.61,0.478,-1.24,0.999755055
,,,-1.35,4.61,0.455,-1.25,0.00097954
,,,-1.4,4.61,0.433,-1.26,0.003914324
,,,-1.45,4.61,0.412,-1.28,0.015596007
,,,-1.51,4.62,0.392,-1.29,0.061411086
,,,-1.56,4.62,0.373,-1.3,0.230559057
,,,-1.6,4.62,0.355,-1.31,0.709606313
,,,-1.65,4.62,0.337,-1.32,0.824260774
,,,-1.7,4.62,0.321,-1.33,0.579419801
,,,-1.75,4.62,0.306,-1.34,0.974769981
,,,-1.8,4.62,0.291,-1.34,0.098373861
,,,-1.85,4.61,0.277,-1.35,0.354785779
,,,-1.9,4.61,0.264,-1.36,0.91565132
,,,-1.95,4.61,0.251,-1.36,0.308935919
,,,-2,4.61,0.239,-1.37,0.853978068
,,,-2.05,4.6,0.228,-1.37,0.49879811
,,,-2.09,4.6,0.217,-1.38,0.999994222
,,,-2.14,4.59,0.207,-1.38,0.0000231
,,,-2.19,4.59,0.198,-1.38,0.0000924
,,,-2.24,4.58,0.189,-1.39,0.000369757
,,,-2.29,4.58,0.18,-1.39,0.001478483
,,,-2.33,4.57,0.172,-1.39,0.005905189
,,,-2.38,4.56,0.165,-1.39,0.02348127
,,,-2.43,4.56,0.158,-1.39,0.091719599
,,,-2.47,4.55,0.151,-1.38,0.333228455
,,,-2.52,4.54,0.145,-1.38,0.888749007
,,,-2.57,4.53,0.139,-1.38,0.395496837
,,,-2.61,4.52,0.133,-1.38,0.956316356
,,,-2.66,4.51,0.128,-1.37,0.167101534
,,,-2.71,4.5,0.123,-1.37,0.556714445
,,,-2.75,4.49,0.118,-1.36,0.987133887
,,,-2.8,4.48,0.114,-1.36,0.050802305
,,,-2.85,4.46,0.109,-1.35,0.192885723
,,,-2.89,4.45,0.106,-1.34,0.622723283
,,,-2.94,4.44,0.102,-1.33,0.939755983
,,,-2.98,4.42,0.0984,-1.33,0.226458702
,,,-3.03,4.41,0.0951,-1.32,0.700700632
,,,-3.07,4.4,0.092,-1.31,0.838877025
,,,-3.12,4.38,0.0892,-1.3,0.540649449
,,,-3.16,4.37,0.0865,-1.29,0.993390489
,,,-3.21,4.35,0.0839,-1.27,0.026263301
,,,-3.25,4.33,0.0815,-1.26,0.102294158
,,,-3.29,4.32,0.0793,-1.25,0.367320254
,,,-3.34,4.3,0.0772,-1.24,0.92958434
,,,-3.38,4.28,0.0752,-1.22,0.261829181
,,,-3.43,4.26,0.0733,-1.21,0.773098643
,,,-3.47,4.24,0.0715,-1.2,0.701668525
,,,-3.51,4.22,0.0699,-1.18,0.837319225
,,,-3.55,4.2,0.0683,-1.16,0.544862963
,,,-3.6,4.18,0.0669,-1.15,0.991949258
,,,-3.64,4.16,0.0655,-1.13,0.031943709
,,,-3.68,4.14,0.0642,-1.12,0.123693233
,,,-3.72,4.12,0.063,-1.1,0.433572868
,,,-3.77,4.09,0.0619,-1.08,0.982349745
,,,-3.81,4.07,0.0608,-1.06,0.069354895
,,,-3.85,4.05,0.0598,-1.05,0.258179174
,,,-3.89,4.02,0.0588,-1.03,0.766090752
,,,-3.93,4,0.0579,-1.01,0.716782846
,,,-3.97,3.97,0.057,-0.99,0.81202079
,,,-4.01,3.95,0.0562,-0.971,0.610572106
,,,-4.05,3.92,0.0555,-0.952,0.951095238
,,,-4.09,3.89,0.0547,-0.932,0.186052346
,,,-4.13,3.87,0.0541,-0.912,0.605747481
,,,-4.17,3.84,0.0534,-0.892,0.955269881
,,,-4.21,3.81,0.0528,-0.871,0.170917343
,,,-4.25,3.78,0.0522,-0.851,0.566818419
,,,-4.28,3.75,0.0517,-0.83,0.982141196
,,,-4.32,3.72,0.0511,-0.809,0.07015947
,,,-4.36,3.69,0.0506,-0.788,0.260948474
,,,-4.4,3.66,0.0502,-0.766,0.771417471
,,,-4.43,3.63,0.0497,-0.745,0.705330225
,,,-4.47,3.6,0.0493,-0.723,0.831357994
,,,-4.51,3.57,0.0489,-0.702,0.560807518
,,,-4.54,3.54,0.0485,-0.68,0.985209783
,,,-4.58,3.5,0.0481,-0.658,0.058285867
,,,-4.61,3.47,0.0477,-0.636,0.219554498
,,,-4.65,3.44,0.0474,-0.614,0.685401281
,,,-4.68,3.4,0.0471,-0.592,0.862505461
,,,-4.72,3.37,0.0468,-0.57,0.474359164
,,,-4.75,3.33,0.0465,-0.548,0.99737019
,,,-4.78,3.3,0.0462,-0.525,0.010491576
,,,-4.82,3.26,0.0459,-0.503,0.041526012
,,,-4.85,3.22,0.0456,-0.481,0.159206408
,,,-4.88,3.19,0.0454,-0.458,0.535438911
,,,-4.92,3.15,0.0451,-0.436,0.994976334
,,,-4.95,3.11,0.0449,-0.413,0.019993714
,,,-4.98,3.07,0.0446,-0.391,0.078375862
,,,-5.01,3.03,0.0444,-0.369,0.288932346
,,,-5.04,2.99,0.0442,-0.346,0.821801783
,,,-5.07,2.95,0.044,-0.324,0.585774451
,,,-5.1,2.91,0.0438,-0.301,0.970570974
,,,-5.13,2.87,0.0436,-0.279,0.114251833
,,,-5.16,2.83,0.0434,-0.257,0.404793406
,,,-5.19,2.79,0.0432,-0.234,0.963742818
,,,-5.22,2.75,0.043,-0.212,0.139770395
,,,-5.24,2.71,0.0428,-0.19,0.480938528
,,,-5.27,2.66,0.0427,-0.168,0.998546641
,,,-5.3,2.62,0.0425,-0.146,0.005804987
,,,-5.32,2.58,0.0423,-0.124,0.023085155
,,,-5.35,2.53,0.0422,-0.102,0.090208924
,,,-5.37,2.49,0.042,-0.0796,0.328285095
,,,-5.4,2.44,0.0419,-0.0577,0.882055965
,,,-5.42,2.4,0.0417,-0.0359,0.416132957
,,,-5.45,2.35,0.0416,-0.0142,0.971865277
,,,-5.47,2.3,0.0415,0.00751,0.109372643
,,,-5.5,2.26,0.0413,0.0291,0.389641072
,,,-5.52,2.21,0.0412,0.0506,0.951283628
,,,-5.54,2.16,0.0411,0.072,0.185372349
,,,-5.56,2.12,0.0409,0.0933,0.604037766
,,,-5.58,2.07,0.0408,0.115,0.956704573
,,,-5.6,2.02,0.0407,0.136,0.165683732
,,,-5.62,1.97,0.0406,0.157,0.552930531
,,,-5.64,1.92,0.0405,0.178,0.988793436
,,,-5.66,1.87,0.0404,0.198,0.044323909
,,,-5.68,1.82,0.0403,0.219,0.169437202
,,,-5.7,1.77,0.0402,0.24,0.562912945
,,,-5.72,1.72,0.0401,0.26,0.984167845
,,,-5.74,1.67,0.04,0.28,0.06232599
,,,-5.75,1.62,0.0399,0.301,0.233765845
,,,-5.77,1.56,0.0398,0.321,0.7164775
,,,-5.79,1.51,0.0397,0.34,0.812549969
,,,-5.8,1.46,0.0396,0.36,0.609250068
,,,-5.82,1.41,0.0396,0.38,0.95225769
,,,-5.83,1.35,0.0395,0.399,0.181851926
,,,-5.84,1.3,0.0394,0.419,0.595127212
,,,-5.86,1.25,0.0393,0.438,0.963803254
,,,-5.87,1.19,0.0393,0.457,0.139546167
,,,-5.88,1.14,0.0392,0.476,0.480292137
,,,-5.89,1.08,0.0391,0.494,0.9984464
,,,-5.9,1.03,0.0391,0.513,0.006204743
,,,-5.91,0.972,0.039,0.531,0.024664978
,,,-5.92,0.916,0.0389,0.549,0.096226468
,,,-5.93,0.86,0.0389,0.567,0.347867739
,,,-5.94,0.804,0.0388,0.585,0.9074231
,,,-5.95,0.747,0.0388,0.602,0.33602567
